entity_id,state,last_changed
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2014.9,2026-05-27T15:53:59.995Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,568.1,2026-05-27T15:54:41.172Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,191.8,2026-05-27T15:54:42.202Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,192.2,2026-05-27T15:54:59.999Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,193.0,2026-05-27T15:55:59.993Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1937.2,2026-05-27T15:56:23.962Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2048.9,2026-05-27T15:56:24.982Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2030.6,2026-05-27T15:56:59.990Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2020.7,2026-05-27T15:57:59.988Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1979.5,2026-05-27T16:00:00.046Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,348.0,2026-05-27T16:00:21.401Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,187.8,2026-05-27T16:00:22.430Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,187.2,2026-05-27T16:01:00.048Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,187.6,2026-05-27T16:02:00.044Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,748.6,2026-05-27T16:02:06.257Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,811.6,2026-05-27T16:02:07.341Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,187.8,2026-05-27T16:02:08.316Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,185.7,2026-05-27T16:03:00.039Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,185.3,2026-05-27T16:04:00.036Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,184.2,2026-05-27T16:05:00.042Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,158.7,2026-05-27T16:05:06.136Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,5.7,2026-05-27T16:05:07.164Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T16:05:08.193Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,189.4,2026-05-27T16:10:06.274Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,179.3,2026-05-27T16:10:10.377Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,141.5,2026-05-27T16:10:11.426Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,3.4,2026-05-27T16:10:12.440Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T16:10:13.468Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,350.0,2026-05-27T16:20:03.437Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,182.5,2026-05-27T16:20:04.466Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,133.1,2026-05-27T16:20:08.580Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2.8,2026-05-27T16:20:09.606Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T16:20:10.634Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,221.2,2026-05-27T16:30:00.588Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,237.6,2026-05-27T16:30:01.608Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,176.8,2026-05-27T16:30:02.644Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,36.2,2026-05-27T16:30:06.757Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T16:30:07.785Z
